raceId,circuitId,ALPC,totalDNFs,averageCumRacerPoints,qualifyingALPC,averageDriverExpYears,avgDriverRaceCount,topTenDiversity,FRALPC,countryId
914,austin,2.0,3,551.8611111111111,1.0588235294117647,5.111111111111111,110.05555555555556,7,1.8666666666666665,united-states-of-america
915,interlagos,2.5,1,557.4722222222222,0.8235294117647058,5.111111111111111,111.05555555555556,5,2.2857142857142856,brazil
916,yas-marina,4.25,3,513.025,3.0526315789473686,4.8,104.55,5,3.294117647058824,united-arab-emirates
917,melbourne,1.2,4,493.325,0.0,5.333333333333333,101.06666666666666,7,1.6666666666666665,australia
918,sepang,2.5714285714285716,4,510.125,3.0,5.052631578947368,95.94736842105263,7,2.3529411764705883,malaysia
919,shanghai,1.375,3,515.175,0.10526315789473684,4.8,92.15,6,2.7777777777777772,china
920,bahrain,2.0,2,520.225,0.2222222222222222,4.315789473684211,83.89473684210526,7,2.235294117647059,bahrain
921,catalunya,1.7647058823529411,2,525.275,0.7368421052631579,4.8,94.1,5,1.875,spain
922,monaco,1.625,3,530.325,1.894736842105263,4.8,95.1,7,2.631578947368421,monaco
923,montreal,2.75,3,535.375,1.0526315789473684,4.8,96.1,6,2.9473684210526314,canada
924,spielberg,1.6923076923076923,6,540.425,1.7894736842105263,4.8,97.1,7,3.222222222222222,austria
925,silverstone,1.1666666666666667,6,545.475,0.2222222222222222,5.052631578947368,102.84210526315789,6,1.7333333333333332,united-kingdom
926,hungaroring,3.7333333333333334,4,550.525,0.10526315789473684,4.8,99.05,6,2.823529411764705,hungary
927,spa-francorchamps,3.066666666666667,3,555.575,1.6666666666666667,4.842105263157895,100.78947368421052,7,3.058823529411765,belgium
928,monza,3.8823529411764706,2,560.625,1.6842105263157894,4.8,101.0,5,2.4444444444444446,italy
929,marina-bay,1.2857142857142858,5,579.675,0.10526315789473684,4.9,101.45,6,2.7368421052631584,singapore
930,suzuka,3.473684210526316,0,570.725,1.5789473684210527,4.9,102.45,7,2.7777777777777777,japan
931,sochi,3.857142857142857,5,575.775,0.8421052631578947,4.8,103.9,7,4.444444444444444,russia
932,austin,2.727272727272727,8,580.825,2.8421052631578947,4.9,104.4,7,4.333333333333333,united-states-of-america
933,mexico-city,1.2,4,585.875,0.7368421052631579,4.9,105.4,6,1.8888888888888888,mexico
934,interlagos,2.1176470588235294,1,590.925,1.6842105263157894,4.9,106.4,6,2.9999999999999996,brazil
935,yas-marina,2.2222222222222223,1,595.975,0.5263157894736842,4.8,107.75,6,2.3333333333333335,united-arab-emirates
936,melbourne,2.6666666666666665,5,545.75,0.8,5.285714285714286,98.52380952380952,6,1.6,australia
937,bahrain,2.625,3,477.96090909090907,0.42105263157894735,4.5,85.65,7,3.1111111111111107,bahrain
938,shanghai,3.0476190476190474,0,554.8409090909091,0.47619047619047616,5.136363636363637,97.54545454545455,6,3.8095238095238098,china
939,sochi,3.2941176470588234,4,559.4318181818181,1.1428571428571428,5.136363636363637,98.54545454545455,6,2.736842105263158,russia
940,catalunya,1.375,5,564.0227272727273,0.2857142857142857,5.136363636363637,99.54545454545455,7,1.5000000000000002,spain
941,monaco,2.0,7,568.6136363636364,0.47619047619047616,5.136363636363637,100.54545454545455,7,2.761904761904762,monaco
942,montreal,2.3333333333333335,3,573.2045454545455,0.8571428571428571,5.136363636363637,101.54545454545455,6,2.857142857142857,canada
943,baku,2.588235294117647,4,577.7954545454545,1.9047619047619047,5.136363636363637,102.54545454545455,6,4.38095238095238,azerbaijan
944,spielberg,3.473684210526316,2,582.3863636363636,3.142857142857143,5.136363636363637,103.54545454545455,7,3.2000000000000006,austria
945,silverstone,2.375,5,586.9772727272727,0.5714285714285714,5.136363636363637,104.54545454545455,7,1.6842105263157892,united-kingdom
946,hungaroring,1.9,1,591.5681818181819,0.19047619047619047,5.136363636363637,105.54545454545455,7,3.263157894736842,hungary
947,hockenheimring,1.894736842105263,2,596.1590909090909,0.7619047619047619,5.136363636363637,106.54545454545455,5,1.6842105263157892,germany
948,spa-francorchamps,4.125,5,601.0227272727273,0.7619047619047619,5.181818181818182,107.0,6,3.5238095238095233,belgium
949,monza,1.0588235294117647,4,605.3409090909091,0.47619047619047616,5.181818181818182,108.0,6,1.8000000000000003,italy
950,marina-bay,2.7058823529411766,3,609.9318181818181,0.7,5.142857142857143,109.57142857142857,7,2.8,singapore
951,sepang,2.4,6,614.5227272727273,0.19047619047619047,5.181818181818182,109.95454545454545,6,2.6666666666666665,malaysia
952,suzuka,2.380952380952381,0,619.1136363636364,1.1428571428571428,5.181818181818182,110.95454545454545,5,3.047619047619047,japan
953,austin,2.1176470588235294,4,623.7045454545455,0.09523809523809523,5.181818181818182,111.95454545454545,6,2.1052631578947367,united-states-of-america
954,mexico-city,2.0,1,628.2954545454545,0.19047619047619047,5.181818181818182,112.95454545454545,6,2.3809523809523805,mexico
955,interlagos,2.4,5,632.8863636363636,0.2,5.142857142857143,114.57142857142857,6,1.888888888888889,brazil
956,yas-marina,1.375,5,637.4772727272727,0.19047619047619047,5.181818181818182,114.9090909090909,6,1.8947368421052626,united-arab-emirates
957,melbourne,0.6666666666666666,7,563.05,1.0526315789473684,5.15,96.05,7,2.222222222222222,australia
958,shanghai,3.142857142857143,5,568.1,0.7368421052631579,5.15,97.05,7,3.578947368421052,china
959,bahrain,2.0,5,573.2,0.0,5.421052631578948,104.05263157894737,6,2.2222222222222223,bahrain
960,sochi,1.6,3,578.25,0.6666666666666666,4.631578947368421,90.6842105263158,6,1.7647058823529413,russia
961,catalunya,3.066666666666667,4,583.3,0.21052631578947367,5.15,100.9,6,2.222222222222222,spain
962,monaco,2.0,5,558.5,1.5789473684210527,5.2,103.3,7,2.31578947368421,monaco
963,montreal,1.8666666666666667,4,593.4,0.10526315789473684,5.15,102.85,6,1.263157894736842,canada
964,baku,2.923076923076923,6,598.45,0.8421052631578947,5.15,103.85,5,2.421052631578947,azerbaijan
965,spielberg,2.0,4,603.5,0.631578947368421,5.15,104.85,6,2.0,austria
966,silverstone,3.125,2,608.55,1.3333333333333333,5.368421052631579,109.89473684210526,7,3.5294117647058822,united-kingdom
967,hungaroring,1.5,3,562.3,0.8421052631578947,4.75,96.7,6,0.875,hungary
968,spa-francorchamps,2.5,3,618.65,1.4736842105263157,5.15,107.75,6,2.3157894736842106,belgium
969,monza,3.0588235294117645,2,623.7,4.421052631578948,5.15,108.75,6,6.3157894736842115,italy
970,marina-bay,1.2727272727272727,8,628.75,0.0,5.15,109.75,6,1.647058823529412,singapore
971,sepang,3.0588235294117645,1,629.25,0.2222222222222222,4.473684210526316,98.84210526315789,6,2.4285714285714284,malaysia
972,suzuka,2.2857142857142856,5,632.25,2.736842105263158,5.0,108.15,6,3.68421052631579,japan
973,austin,2.2666666666666666,4,643.45,2.4210526315789473,5.1,110.85,7,3.411764705882353,united-states-of-america
974,mexico-city,2.7142857142857144,5,641.85,2.8421052631578947,4.95,108.35,6,2.5333333333333337,mexico
975,interlagos,3.2,4,646.9,1.5789473684210527,4.95,109.35,7,3.294117647058823,brazil
976,yas-marina,1.0588235294117647,2,651.95,0.0,4.95,110.35,6,1.5294117647058825,united-arab-emirates
977,melbourne,2.0,5,599.8,1.4736842105263157,5.2,95.95,6,2.31578947368421,australia
978,bahrain,3.0,3,603.4,1.263157894736842,5.2,96.95,7,2.9473684210526314,bahrain
979,shanghai,2.6315789473684212,0,608.45,0.21052631578947367,5.2,97.95,6,1.9999999999999998,china
980,baku,2.769230769230769,6,613.5,0.8421052631578947,5.2,98.95,6,2.9473684210526314,azerbaijan
981,catalunya,0.9230769230769231,6,618.55,0.4444444444444444,5.2,99.95,6,1.2222222222222223,spain
982,monaco,2.7777777777777777,1,623.6,0.3333333333333333,5.2,100.95,7,3.68421052631579,monaco
983,montreal,1.875,3,628.65,0.4444444444444444,5.2,101.95,5,2.888888888888889,canada
984,paul-ricard,2.0,3,633.7,0.9473684210526315,5.2,102.95,6,2.8421052631578947,france
985,spielberg,3.142857142857143,5,638.75,1.368421052631579,5.2,103.95,5,2.111111111111111,austria
986,silverstone,2.0,5,643.8,0.1111111111111111,5.2,104.95,6,1.3684210526315788,united-kingdom
987,hockenheimring,3.8666666666666667,4,648.85,1.368421052631579,5.2,105.95,7,3.5294117647058822,germany
988,hungaroring,1.75,3,653.9,2.6315789473684212,5.2,106.95,6,2.4444444444444438,hungary
989,spa-francorchamps,2.2857142857142856,5,658.95,2.8421052631578947,5.2,107.95,6,4.666666666666666,belgium
990,monza,2.2666666666666666,3,664.0,1.6842105263157894,5.2,108.95,8,3.2222222222222214,italy
991,marina-bay,2.4444444444444446,1,669.05,0.0,5.2,109.95,6,1.789473684210526,singapore
992,sochi,3.176470588235294,2,674.1,3.473684210526316,5.2,110.95,5,3.333333333333333,russia
993,suzuka,2.75,3,679.15,1.894736842105263,5.2,111.95,7,3.777777777777777,japan
994,austin,2.6153846153846154,4,684.2,1.894736842105263,5.2,112.95,7,3.411764705882353,united-states-of-america
995,mexico-city,2.0,4,689.25,1.263157894736842,5.2,113.95,5,2.5,mexico
996,interlagos,2.3529411764705883,2,694.3,1.1578947368421053,5.2,114.95,6,1.25,brazil
997,yas-marina,1.2857142857142858,5,699.35,0.10526315789473684,5.2,115.95,7,1.647058823529412,united-arab-emirates
998,melbourne,2.125,3,635.35,0.8421052631578947,5.55,97.15,7,2.7368421052631575,australia
999,bahrain,3.6666666666666665,1,625.6,0.3157894736842105,5.55,98.15,7,2.4210526315789473,bahrain
1000,shanghai,2.1176470588235294,2,630.7,0.0,5.55,99.15,5,3.5789473684210527,china
1001,baku,1.7333333333333334,4,635.8,3.1578947368421053,5.55,100.15,7,3.529411764705882,azerbaijan
1002,catalunya,1.2941176470588236,2,640.9,0.7368421052631579,5.55,101.15,6,3.052631578947368,spain
1003,monaco,2.3333333333333335,1,646.0,0.7368421052631579,5.55,102.15,7,3.473684210526316,monaco
1004,montreal,1.6470588235294117,2,651.1,1.263157894736842,5.55,103.15,6,2.2222222222222223,canada
1005,paul-ricard,2.3333333333333335,1,656.2,0.5263157894736842,5.55,104.15,6,1.666666666666667,france
1006,spielberg,2.8421052631578947,0,661.3,2.526315789473684,5.55,105.15,6,3.789473684210526,austria
1007,silverstone,2.75,3,666.4,0.8421052631578947,5.55,106.15,6,1.7894736842105259,united-kingdom
1008,hockenheimring,5.384615384615385,6,671.5,1.0526315789473684,5.55,107.15,8,4.315789473684211,germany
1009,hungaroring,2.111111111111111,1,676.6,0.7368421052631579,5.55,108.15,6,1.9999999999999998,hungary
1010,spa-francorchamps,3.8823529411764706,2,681.7,1.894736842105263,5.55,109.15,7,3.222222222222222,belgium
1011,monza,3.5,3,686.8,2.1052631578947367,5.55,110.15,7,4.2105263157894735,italy
1012,marina-bay,2.0,3,691.9,1.7894736842105263,5.55,111.15,6,2.1052631578947367,singapore
1013,sochi,2.7142857142857144,5,696.95,1.263157894736842,5.55,112.15,6,3.2631578947368416,russia
1014,suzuka,2.4705882352941178,1,702.05,0.0,5.55,113.15,6,2.4444444444444446,japan
1015,mexico-city,1.8823529411764706,2,707.15,0.3157894736842105,5.55,114.15,5,1.8888888888888893,mexico
1016,austin,2.235294117647059,2,712.25,0.3157894736842105,5.55,115.15,6,2.5555555555555554,united-states-of-america
1017,interlagos,5.555555555555555,1,717.35,1.0526315789473684,5.55,116.15,7,4.0,brazil
1018,yas-marina,2.6666666666666665,1,722.4,2.0,5.55,117.15,6,3.368421052631579,united-arab-emirates
1019,spielberg,2.6666666666666665,7,695.1,0.42105263157894735,5.7,106.95,6,2.1052631578947367,austria
1020,spielberg,3.25,3,700.15,1.0526315789473684,5.7,107.95,6,3.764705882352941,austria
1021,hungaroring,3.3333333333333335,1,705.25,0.10526315789473684,5.7,108.95,6,1.5294117647058825,hungary
1022,silverstone,2.875,2,705.75,1.1111111111111112,5.578947368421052,106.3157894736842,6,2.3333333333333335,united-kingdom
1023,silverstone,3.2222222222222223,1,710.85,0.3157894736842105,5.75,110.8,7,2.222222222222222,united-kingdom
1024,catalunya,1.2222222222222223,1,720.25,0.5263157894736842,5.7,111.85,6,3.666666666666666,spain
1025,spa-francorchamps,1.0,2,725.35,0.1111111111111111,5.7894736842105265,113.10526315789474,5,3.111111111111111,belgium
1026,monza,3.3333333333333335,4,730.45,0.3157894736842105,5.7,113.8,6,2.0000000000000004,italy
1027,mugello,0.9090909090909091,8,735.55,0.5263157894736842,5.7,114.8,6,3.684210526315789,italy
1028,sochi,2.7058823529411766,2,740.65,0.7368421052631579,5.7,115.8,7,2.1052631578947367,russia
1029,nurburgring,2.4285714285714284,5,765.4,0.0,6.05,122.1,6,,germany
1030,portimao,2.3333333333333335,1,750.65,0.9473684210526315,5.7,117.75,7,1.8947368421052628,portugal
1031,imola,2.7142857142857144,5,755.75,0.0,5.7,118.75,6,2.631578947368421,italy
1032,istanbul,5.125,3,760.85,1.1578947368421053,5.7,119.75,5,5.473684210526316,turkey
1033,bahrain,3.0588235294117645,2,765.95,0.5263157894736842,5.7,120.75,6,1.647058823529412,bahrain
1034,bahrain,3.375,3,564.35,1.0526315789473684,4.6,99.55,7,4.2105263157894735,bahrain
1035,yas-marina,1.4444444444444444,1,756.6,1.894736842105263,5.2,113.75,6,2.235294117647059,united-arab-emirates
1036,bahrain,2.7058823529411766,2,859.15,0.42105263157894735,6.4,116.9,7,3.052631578947368,bahrain
1037,imola,2.375,3,833.9,0.631578947368421,6.4,117.9,7,3.2631578947368425,italy
1038,portimao,2.2222222222222223,1,839.0,1.0526315789473684,6.4,118.9,7,2.111111111111111,portugal
1039,catalunya,1.5555555555555556,1,844.1,0.0,6.4,119.9,5,1.647058823529412,spain
1040,monaco,1.2941176470588236,1,849.2,0.23529411764705882,6.526315789473684,123.94736842105263,7,2.4444444444444446,monaco
1041,baku,4.705882352941177,2,854.3,0.21052631578947367,6.4,121.85,6,3.1578947368421053,azerbaijan
1042,paul-ricard,3.1578947368421053,0,859.35,0.0,6.4,122.85,6,2.2222222222222223,france
1043,spielberg,1.5294117647058822,2,864.45,0.631578947368421,6.4,123.85,8,2.6666666666666665,austria
1044,spielberg,2.7777777777777777,1,869.55,0.8421052631578947,6.4,124.85,7,2.5,austria
1045,silverstone,1.6470588235294117,2,874.65,2.526315789473684,6.4,125.85,6,2.947368421052632,united-kingdom
1046,hungaroring,3.0,6,879.7,1.1111111111111112,6.4,126.85,7,2.4444444444444438,hungary
1047,spa-francorchamps,0.21052631578947367,0,884.8,3.3684210526315788,6.4,127.85,8,5.2631578947368425,belgium
1048,zandvoort,2.1176470588235294,2,807.775,1.5789473684210527,6.15,116.6,7,4.777777777777777,netherlands
1049,monza,2.2857142857142856,4,812.875,3.5555555555555554,6.473684210526316,123.10526315789474,7,5.0,italy
1050,sochi,4.333333333333333,1,897.525,1.7894736842105263,6.4,130.7,7,6.210526315789474,russia
1051,istanbul,4.105263157894737,0,902.625,2.0,6.4,131.7,7,4.2105263157894735,turkey
1052,austin,1.5,3,907.725,2.526315789473684,6.4,132.7,5,3.3684210526315788,united-states-of-america
1053,mexico-city,3.2941176470588234,2,912.825,2.736842105263158,6.4,133.7,7,3.7894736842105265,mexico
1054,interlagos,2.3529411764705883,2,917.875,2.4210526315789473,6.4,134.7,7,3.3684210526315788,brazil
1055,lusail,3.0588235294117645,2,922.975,0.8421052631578947,6.4,135.7,7,2.315789473684211,qatar
1056,jeddah,3.0,5,928.075,0.9473684210526315,6.4,136.7,7,2.210526315789474,saudi-arabia
1057,yas-marina,2.857142857142857,4,933.175,0.0,6.7368421052631575,143.8421052631579,6,2.2352941176470584,united-arab-emirates
1058,bahrain,4.0,1,734.325,0.42105263157894735,6.35,119.85,7,2.105263157894737,bahrain
1059,jeddah,1.5384615384615385,4,739.425,0.23529411764705882,7.0,131.77777777777777,7,1.7647058823529413,saudi-arabia
1060,melbourne,2.0,3,871.525,1.368421052631579,6.55,126.65,5,2.31578947368421,australia
1061,imola,3.411764705882353,2,876.625,2.736842105263158,6.55,127.65,6,5.999999999999998,italy
1062,miami,2.875,3,881.725,0.1111111111111111,6.55,128.65,7,4.947368421052631,united-states-of-america
1063,catalunya,2.7058823529411766,2,886.825,0.631578947368421,6.55,129.65,6,2.875,spain
1064,monaco,1.625,3,891.925,0.21052631578947367,6.55,130.65,6,2.6315789473684212,monaco
1065,baku,1.4666666666666666,4,897.025,0.0,6.55,131.65,6,2.3157894736842106,azerbaijan
1066,montreal,3.5,3,902.125,0.631578947368421,6.55,132.65,7,5.7894736842105265,canada
1067,silverstone,2.769230769230769,6,907.225,1.6842105263157894,6.55,133.65,7,3.894736842105263,united-kingdom
1068,spielberg,2.375,3,912.325,2.9473684210526314,6.55,134.65,6,3.6842105263157894,austria
1069,paul-ricard,2.2666666666666666,4,917.425,2.9473684210526314,6.55,135.65,6,3.6470588235294112,france
1070,hungaroring,4.315789473684211,0,922.525,0.7368421052631579,6.55,136.65,6,3.2222222222222223,hungary
1071,spa-francorchamps,4.470588235294118,2,927.625,5.684210526315789,6.55,137.65,7,4.444444444444444,belgium
1072,zandvoort,2.1176470588235294,2,932.725,0.42105263157894735,6.55,138.65,7,3.2631578947368416,netherlands
1073,monza,4.0,4,927.775,5.578947368421052,6.45,137.0,8,5.76470588235294,italy
1074,marina-bay,2.769230769230769,6,942.825,0.9473684210526315,6.55,140.6,7,4.947368421052631,singapore
1075,suzuka,1.8823529411764706,2,947.875,0.42105263157894735,6.55,141.6,6,2.3157894736842106,japan
1076,austin,3.5,3,952.925,3.1578947368421053,6.55,142.6,7,2.9999999999999996,united-states-of-america
1077,mexico-city,2.3333333333333335,1,958.025,0.631578947368421,6.55,143.6,6,1.4285714285714282,mexico
1078,interlagos,2.875,3,963.125,4.105263157894737,6.55,144.6,7,4.105263157894737,brazil
1079,yas-marina,2.5555555555555554,1,968.225,0.3157894736842105,6.55,145.6,6,1.818181818181818,united-arab-emirates
1080,bahrain,2.875,3,778.175,0.5263157894736842,6.5,123.95,6,3.4736842105263155,bahrain
1081,jeddah,3.176470588235294,2,783.225,2.210526315789474,6.5,124.95,7,4.31578947368421,saudi-arabia
1082,melbourne,4.0,3,788.325,0.3157894736842105,6.5,125.95,7,4.421052631578947,australia
1083,baku,1.8823529411764706,2,793.425,1.0526315789473684,6.5,126.95,6,3.2631578947368416,azerbaijan
1084,miami,3.0526315789473686,0,798.525,1.894736842105263,6.5,127.95,7,3.368421052631579,united-states-of-america
1085,monaco,1.8888888888888888,1,803.625,0.3157894736842105,6.5,128.95,7,5.157894736842105,monaco
1086,catalunya,3.789473684210526,0,808.725,0.8421052631578947,6.5,129.95,7,3.8947368421052637,spain
1087,montreal,3.764705882352941,2,813.825,2.8421052631578947,6.5,130.95,8,4.75,canada
1088,spielberg,2.7777777777777777,1,818.925,0.5263157894736842,6.5,131.95,8,4.2105263157894735,austria
1089,silverstone,2.823529411764706,2,824.025,0.5263157894736842,6.5,132.95,7,4.947368421052633,united-kingdom
1090,hungaroring,3.176470588235294,2,894.375,0.0,7.05,145.0,7,4.631578947368421,hungary
1091,spa-francorchamps,1.411764705882353,2,899.475,0.8421052631578947,7.05,146.0,5,5.789473684210526,belgium
1092,zandvoort,3.375,3,1082.7,0.5263157894736842,6.5,135.3,6,4.705882352941176,netherlands
1093,monza,1.8823529411764706,1,844.325,0.1111111111111111,6.7894736842105265,140.57894736842104,6,2.3529411764705883,italy
1094,marina-bay,4.266666666666667,3,849.375,0.7777777777777778,6.578947368421052,137.31578947368422,7,2.9999999999999996,singapore
1095,suzuka,1.2857142857142858,5,854.475,0.21052631578947367,6.5,138.2,6,2.8421052631578947,japan
1096,lusail,3.25,2,859.575,1.0,6.473684210526316,137.1578947368421,7,4.555555555555555,qatar
1097,austin,2.857142857142857,3,929.925,0.9473684210526315,7.05,151.6,5,4.7368421052631575,united-states-of-america
1098,mexico-city,3.0,3,935.025,0.5263157894736842,7.05,152.6,6,4.857142857142858,mexico
1099,interlagos,2.4615384615384617,5,940.125,1.6666666666666667,7.105263157894737,155.31578947368422,5,7.111111111111112,brazil
1100,las-vegas,5.666666666666667,1,945.225,1.5789473684210527,7.05,154.55,8,4.555555555555555,united-states-of-america
1101,yas-marina,2.210526315789474,0,950.325,0.631578947368421,7.05,155.55,8,2.888888888888889,united-arab-emirates
1102,bahrain,2.4210526315789473,0,955.425,0.21052631578947367,8.0,156.55,6,3.0526315789473686,bahrain
1103,jeddah,1.8823529411764706,2,912.8,0.3157894736842105,7.6,148.35,6,2.222222222222222,saudi-arabia
1104,melbourne,2.375,2,1016.078947368421,0.6666666666666666,8.368421052631579,165.57894736842104,6,2.444444444444444,australia
1105,suzuka,1.5,3,970.425,0.0,8.0,159.45,6,2.0,japan
1106,shanghai,1.875,3,975.525,0.0,8.0,160.45,7,6.315789473684211,china
1107,miami,2.888888888888889,1,980.625,0.7368421052631579,8.0,161.45,6,4.315789473684211,united-states-of-america
1108,imola,1.8888888888888888,1,985.675,0.631578947368421,8.0,162.45,6,2.333333333333334,italy
1109,monaco,0.5333333333333333,4,990.775,1.368421052631579,8.0,163.45,7,4.2105263157894735,monaco
1110,montreal,2.0,5,995.875,0.8421052631578947,8.0,164.45,6,2.999999999999999,canada
1111,catalunya,1.5789473684210527,0,1000.975,0.42105263157894735,8.0,165.45,6,2.4444444444444446,spain
1112,spielberg,3.3684210526315788,0,1006.075,0.0,8.0,166.45,6,4.526315789473683,austria
1113,silverstone,1.411764705882353,1,1011.125,0.0,8.105263157894736,168.8421052631579,7,2.933333333333333,united-kingdom
1114,hungaroring,2.7777777777777777,1,1016.225,0.10526315789473684,8.0,168.4,6,3.1111111111111107,hungary
1115,spa-francorchamps,2.3529411764705883,1,1021.325,1.263157894736842,8.0,169.4,7,3.3684210526315796,belgium
1116,zandvoort,2.6315789473684212,0,1026.425,0.8888888888888888,8.0,170.4,6,4.555555555555555,netherlands
1117,monza,2.0,1,1031.475,0.0,7.95,169.6,6,2.333333333333334,italy
1118,baku,4.111111111111111,1,1027.475,1.368421052631579,7.5,161.7,7,3.1578947368421053,azerbaijan
1119,marina-bay,2.2222222222222223,1,1041.625,1.1578947368421053,7.95,171.55,7,2.421052631578948,singapore
1120,austin,4.0,1,980.775,2.526315789473684,7.4,159.95,7,3.5789473684210527,united-states-of-america
1121,mexico-city,2.0,3,985.825,0.10526315789473684,7.4,160.95,7,3.7142857142857144,mexico
1122,interlagos,3.857142857142857,2,981.575,1.2941176470588236,7.166666666666667,155.27777777777777,7,4.705882352941176,brazil
1123,las-vegas,2.3529411764705883,2,996.025,1.368421052631579,7.4,162.8,7,4.315789473684211,united-states-of-america
1124,lusail,2.4285714285714284,5,1001.125,0.21052631578947367,7.4,163.8,6,5.052631578947368,qatar
1125,yas-marina,3.875,3,997.275,1.4736842105263157,7.0,157.0,8,3.538461538461538,united-arab-emirates
